step,1,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/kl_loss,actor/kl_coef,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_s/stop_profile,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/adv,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/testing,timing_s/save_checkpoint,eval_pass,call,causci/control_acc,causci/effect_acc,causci/method_acc,causci/mre,causci/outcome_acc,causci/treatment_acc,cladder/overall_acc,cladder/rung1_acc,cladder/rung2_acc,cladder/rung3_acc
106.0,,26413.0,35335.0,8922.0,30816.0,30817.0,30816.25,0.068925641477108,0.004750761255841099,0.01,0.0,0.0,0.0,0.0,0.0022202269174158573,0.13053400560554687,88.7075424194336,90.21875,349.3356018066406,2e-05,106.0,0.0,-0.4675000309944153,1.0,-1.0,-0.4675000309944153,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,299.01251220703125,925.0,120.0,0.0,299.01251220703125,925.0,120.0,0.0,0.0,1241.800048828125,1973.0,1099.0,0.0,2.7743000828195363e-05,7.3823394775390625,9.19345760345459,3.6689064502716064,0.25,22.867888372005837,0.8640834729958442,2.350861592000001,1.6795252120064106,0.0018636159948073328,12.422928972999216,40.19030908199784,2.972699439851567e-05,0.013625321153664143,0.9559754346392642,0.10078228996876012,1.5118776577352312e-05,123265.0,40.19030908199784,766.7582236585313,,,,,,,,,,,,,,
107.0,,28797.0,29913.0,1116.0,29584.0,29586.0,29585.0,0.05630581080913544,0.004118540422059595,0.01,0.0001344324648380281,0.0,0.0,0.0,0.05824850872159004,0.12614729702758543,88.7075424194336,90.21875,347.2110595703125,2e-05,107.0,0.0,-0.75,-0.5,-1.0,-0.75,-0.5,-1.0,-0.0025019613094627857,1.499993920326233,-1.499993920326233,-0.0025019613094627857,1.499993920326233,-1.499993920326233,317.25,1165.0,127.0,0.0,317.25,1165.0,127.0,0.0,0.0,1162.0,1286.0,1104.0,0.0,2.9439004720188677e-05,8.915164947509766,11.263448715209961,6.0519185066223145,0.25,24.008713042996533,0.9723560060010641,2.297540368999762,1.653790217002097,0.0017221490052179433,12.318919516997994,41.25602567999886,2.9918999643996358e-05,0.013974904656093435,0.9459697810479327,0.10409768055600806,1.4552552012995973e-05,118340.0,41.25602567999886,717.1073682539171,,,,,,,,,,,,,,
108.0,,25357.0,30533.0,5176.0,27838.0,27888.0,27850.75,0.05769689753651619,0.007952816185133998,0.01,-4.2289260309189e-05,0.0,0.0,0.0,0.05631605163216591,0.11850693956441913,88.7075424194336,90.21875,339.33709716796875,2e-05,108.0,0.0,-0.6312500238418579,1.0,-1.0,-0.6312500238418579,1.0,-1.0,-0.00027302891248837113,1.499993920326233,-1.4999982118606567,-0.00027302891248837113,1.499993920326233,-1.4999982118606567,206.03750610351562,599.0,115.0,0.0,206.03750610351562,599.0,115.0,0.0,0.0,1186.5,2134.0,1099.0,0.0,2.876700455090031e-05,3.9302220344543457,6.035975456237793,2.6555800437927246,0.25,18.739724484999897,1.171635831000458,2.303423158999067,1.5906264559962437,0.0019053430005442351,12.299110182997538,36.109588421997614,2.927899913629517e-05,0.014278129457880342,1.13691224200691,0.11040196568312827,1.710315701142909e-05,111403.0,36.109588421997614,771.2840610233483,,,,,,,,,,,,,,
109.0,,26607.0,30012.0,3405.0,28959.0,28960.0,28959.25,0.05430208146572113,0.003684122549020686,0.01,0.0,0.0,0.0,0.0,0.005124311428517103,0.12338794677615937,88.7075424194336,90.21875,334.76507568359375,2e-05,109.0,0.0,-0.5874999761581421,1.0,-1.0,-0.5874999761581421,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,246.21249389648438,568.0,113.0,0.0,246.21249389648438,568.0,113.0,0.0,0.0,1201.75,2004.0,1097.0,0.0,2.7519003197085112e-05,4.683016777038574,5.866219520568848,3.368962049484253,0.25,18.46293187700212,0.9716791820028448,2.2911205609998433,1.548714509997808,0.0018503050014260225,12.301848757997504,35.58115056400129,3.0111004889477044e-05,0.013369773992746773,0.9373474070671737,0.10619964914489761,1.5973350496180173e-05,115837.0,35.58115056400129,813.8930175377493,,,,,,,,,,,,,,
110.0,,27831.0,32354.0,4523.0,29714.0,29715.0,29714.25,0.052510589361190796,0.00404159913700255,0.01,-0.0011982341110706326,0.0,0.0,0.0,0.04528941586613655,0.12677699540243234,88.7075424194336,90.21875,360.01483154296875,2e-05,110.0,0.0,-0.7612500190734863,0.4000000059604645,-1.0,-0.7612500190734863,0.4000000059604645,-1.0,-0.010809432715177536,0.8660224080085754,-1.499993920326233,-0.010809432715177536,0.8660224080085754,-1.499993920326233,283.2124938964844,1159.0,120.0,0.0,283.2124938964844,1159.0,120.0,0.0,0.0,1202.5,2178.0,1101.0,0.0,2.8607006242964417e-05,7.245275497436523,11.172693252563477,3.547217607498169,0.25,23.886385138997866,1.0513559760001954,2.3254734110014397,1.631746409999323,0.0019021429980057292,12.317335912004637,41.217368195000745,3.046300116693601e-05,0.013728652161835846,1.0542607202629592,0.10363155650912136,1.6003626189502756e-05,118857.0,41.217368195000745,720.9157522969659,,,,,,,,,,,,,,
111.0,,28006.0,31392.0,3386.0,29520.0,29699.0,29581.75,0.06803563982248306,0.0057721102470532065,0.01,0.00020278736948966988,0.0,0.0,0.0,0.033768683671951294,0.10955285093095732,88.7075424194336,90.21875,343.3582763671875,2e-05,111.0,0.0,-0.7437499761581421,-0.5,-1.0,-0.7437499761581421,-0.5,-1.0,0.001046829274855554,0.8660224080085754,-1.499993920326233,0.001046829274855554,0.8660224080085754,-1.499993920326233,309.6875,1133.0,130.0,0.0,309.6875,1133.0,130.0,0.0,0.0,1169.4000244140625,1269.0,1107.0,0.0,2.8510999982245266e-05,6.995445251464844,11.171212196350098,5.148813724517822,0.25,23.608696465998946,0.9101267799997004,2.946546031998878,1.5949620379979024,0.0017732839987729676,14.16626256499876,43.23133451999456,2.8766997274942696e-05,0.013479273859709977,0.9529241762259918,0.11972130253449137,1.4986300664877564e-05,118327.0,43.23133451999456,684.266408345974,,,,,,,,,,,,,,
112.0,-0.3680931551109074,26799.0,33248.0,6449.0,29798.0,29799.0,29798.75,0.061600375920534134,0.0045325631636660545,0.01,-6.500279065221552e-05,0.0,0.0,0.0,0.06251980364322662,0.12377890592919767,88.7075424194336,90.21875,353.38336181640625,2e-05,112.0,0.0,-0.7593749761581421,0.75,-1.0,-0.7593749761581421,0.75,-1.0,-0.0038148497696965933,1.499993920326233,-1.499997615814209,-0.0038148497696965933,1.499993920326233,-1.499997615814209,322.8374938964844,1151.0,119.0,0.0,322.8374938964844,1151.0,119.0,0.0,0.0,1167.0999755859375,1285.0,1107.0,0.0,2.7998998120892793e-05,7.704225063323975,11.528246879577637,4.448008060455322,0.25,23.87489507599821,0.9644608410017099,2.314318300006562,1.6142039379992639,0.0019266860035713762,12.649136963998899,41.42211017900263,3.8942001992836595e-05,0.013542547405505801,0.9244161178610838,0.10612137223875917,1.6164151210800588e-05,119195.0,41.42211017900263,719.3923697085173,415.5655169599995,,,,,,,,,,,,,
113.0,,25956.0,32410.0,6454.0,29044.0,29044.0,29044.0,0.05538766086101532,0.00713191282877233,0.01,0.0013314328156411649,0.0,0.0,0.0,0.052550025284290314,0.12350383329455991,88.7075424194336,90.21875,349.61859130859375,2e-05,113.0,0.0,-0.7562500238418579,0.75,-1.0,-0.7562500238418579,0.75,-1.0,-0.0072289928793907166,0.8660241961479187,-1.499993920326233,-0.0072289928793907166,0.8660241961479187,-1.499993920326233,293.8999938964844,1072.0,110.0,0.0,293.8999938964844,1072.0,110.0,0.0,0.0,1158.300048828125,1286.0,1109.0,0.0,3.446299524512142e-05,6.9121503829956055,10.69478702545166,3.0819480419158936,0.25,22.676358122997044,14.144606344001659,2.29487978600082,1.5681694580052863,0.0017955869989236817,12.342684101000486,53.03181469599804,3.020700387423858e-05,0.01349822216297072,0.9644589198280471,0.10624125551749489,1.545574816591793e-05,116176.0,53.03181469599804,547.6712453928483,,,,,,,,,,,,,,
114.0,,28190.0,31959.0,3769.0,29937.0,29941.0,29939.0,0.047955919057130814,0.0032628436171216893,0.01,-0.00010922512970864794,0.0,0.0,0.0,0.017026465386152267,0.12849169780880673,88.7075424194336,90.21875,349.1522216796875,2e-05,114.0,0.0,-0.737500011920929,-0.5,-1.0,-0.737500011920929,-0.5,-1.0,0.0012026140466332436,0.8660224080085754,-0.8660224080085754,0.0012026140466332436,0.8660224080085754,-0.8660224080085754,315.04998779296875,1215.0,127.0,0.0,315.04998779296875,1215.0,127.0,0.0,0.0,1181.9000244140625,1282.0,1105.0,0.0,2.7743000828195363e-05,7.994936943054199,11.951830863952637,4.977611064910889,0.25,24.529021028996794,0.9328769089988782,2.299423440999817,1.5819505610052147,0.0018011869979090989,12.235882097003923,41.583688317005,2.719899930525571e-05,0.013209781230211553,0.973219371091763,0.10217343679651895,1.5040473946266566e-05,119756.0,41.583688317005,719.9698057508986,,,,,,,,,,,,,,
115.0,,26562.0,31842.0,5280.0,28446.0,28447.0,28446.25,0.06545610725879669,0.006894702200079336,0.01,2.259068191051445e-05,0.0,0.0,0.0,0.07178069651126862,0.10472389941078736,88.7075424194336,90.21875,350.37451171875,2e-05,115.0,0.0,-0.5949999690055847,1.0,-1.0,-0.5949999690055847,1.0,-1.0,0.009185166098177433,0.8660224080085754,-0.8660224080085754,0.009185166098177433,0.8660224080085754,-0.8660224080085754,202.71249389648438,429.0,114.0,0.0,202.71249389648438,429.0,114.0,0.0,0.0,1219.5999755859375,2134.0,1099.0,0.0,2.7422996936365962e-05,3.4679784774780273,4.565553665161133,2.1709392070770264,0.25,17.608551423996687,1.0154537970011006,2.3540425790051813,1.5515644550032448,0.0017804840026656166,14.230272624998179,36.764659246997326,2.8831003874074668e-05,0.013635931405749833,1.085808190417259,0.12506281693543242,1.5647791911637006e-05,113785.0,36.764659246997326,773.7389814737174,,,,,,,,,,,,,,
116.0,,27887.0,37791.0,9904.0,30879.0,30880.0,30879.5,0.046331536024808884,0.004131493620623133,0.01,0.0,0.0,0.0,0.0,0.002955870470032096,0.11052561565873562,88.7075424194336,90.21875,358.85791015625,2e-05,116.0,0.0,-0.4925000071525574,1.0,-1.0,-0.4925000071525574,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,302.125,1277.0,111.0,0.0,302.125,1277.0,111.0,0.0,0.0,1241.8499755859375,1962.0,1099.0,0.0,2.6526999135967344e-05,7.9310102462768555,12.604850769042969,4.190810680389404,0.25,25.44612603099813,1.0121593029980431,2.3478018419991713,1.6855574880028144,0.0018240659992443398,14.703042921995802,45.199455615998886,2.8831003874074668e-05,0.013646249842151058,1.0527979326023222,0.11903562980290971,1.4767612811447237e-05,123518.0,45.199455615998886,683.183006944664,,,,,,,,,,,,,,
117.0,,26844.0,28669.0,1825.0,27829.0,27889.0,27844.25,0.0671040266752243,0.0075388792360899974,0.01,-0.00029552593827247636,0.0,0.0,0.0,0.03270437568426132,0.11754301156347002,88.7075424194336,90.21875,330.5595703125,2e-05,117.0,0.0,-0.78125,-0.5,-1.0,-0.78125,-0.5,-1.0,0.002836151747033,0.49999797344207764,-1.499993920326233,0.002836151747033,0.49999797344207764,-1.499993920326233,246.8125,803.0,116.0,0.0,246.8125,803.0,116.0,0.0,0.0,1145.4000244140625,1269.0,1105.0,0.0,2.764799864962697e-05,5.846089839935303,7.9751176834106445,3.401535987854004,0.25,20.71686839400354,1.0651297619988327,2.350942823999503,1.4773750770036713,0.0017686760038486682,12.389414609002415,38.004383692001284,2.902300184359774e-05,0.013264633425246428,1.0492209872881004,0.1112385376604004,1.5880082996028517e-05,111377.0,38.004383692001284,732.658901290388,,,,,,,,,,,,,,
118.0,,27145.0,34745.0,7600.0,31117.0,31118.0,31117.75,0.05509428307414055,0.00403726225864375,0.01,-1.4997199177742281e-05,0.0,0.0,0.0,0.19125251471996307,0.13298400501867086,88.7075424194336,90.21875,348.61846923828125,2e-05,118.0,0.0,-0.4893750250339508,1.0,-1.0,-0.4893750250339508,1.0,-1.0,0.0016290561761707067,1.499993920326233,-1.499997615814209,0.0016290561761707067,1.499993920326233,-1.499997615814209,303.0874938964844,1077.0,114.0,0.0,303.0874938964844,1077.0,114.0,0.0,0.0,1252.800048828125,1869.0,1101.0,0.0,2.8351001674309373e-05,6.699793815612793,10.779290199279785,3.962700605392456,0.25,23.565049602999352,5.36195146299724,2.325406156000099,1.6819146900015767,0.0019326699984958395,12.317778336997435,45.257196652994025,2.9855000320822e-05,0.013512502430297633,0.9718748547448902,0.09896102977398298,1.5527070550536586e-05,124471.0,45.257196652994025,687.5757294158736,,,,,,,,,,,,,,
119.0,,26653.0,30221.0,3568.0,28507.0,28508.0,28507.75,0.059483014047145844,0.0072276989719830455,0.01,0.0004977138713002201,0.0,0.0,0.0,0.10557540506124496,0.12066158493485865,88.7075424194336,90.21875,339.91961669921875,2e-05,119.0,0.0,-0.596875011920929,0.75,-1.0,-0.596875011920929,0.75,-1.0,-0.003211743663996458,1.4999982118606567,-1.499997615814209,-0.003211743663996458,1.4999982118606567,-1.499997615814209,272.4375,955.0,116.0,0.0,272.4375,955.0,116.0,0.0,0.0,1152.949951171875,1285.0,1101.0,0.0,2.694300201255828e-05,7.493160247802734,9.436570167541504,5.626014232635498,0.25,21.99414126999909,1.2311503310047556,2.296149433001119,1.5417096270030015,0.001742659995215945,12.37473632000183,39.442561285999545,2.9247006750665605e-05,0.013520092141636936,1.0091370162880977,0.10852080855207645,1.5282335463303356e-05,114031.0,39.442561285999545,722.766196477181,,,,,,,,,,,,,,
120.0,,25338.0,27720.0,2382.0,26447.0,26449.0,26447.75,0.05826915055513382,0.00837535205646418,0.01,-0.001750899702310562,0.0,0.0,0.0,0.06551423668861389,0.11276238585622445,88.7075424194336,90.21875,317.9368896484375,2e-05,120.0,0.0,-0.6968749761581421,0.75,-1.0,-0.6968749761581421,0.75,-1.0,0.009550871327519417,1.499997615814209,-0.8660224080085754,0.009550871327519417,1.499997615814209,-0.8660224080085754,194.8874969482422,466.0,110.0,0.0,194.8874969482422,466.0,110.0,0.0,0.0,1127.5,1205.0,1099.0,0.0,2.9214999813120812e-05,3.5077028274536133,4.728111743927002,2.576667070388794,0.25,17.55672937700001,1.1583382219978375,2.275585110000975,1.5184247889992548,0.0018713600002229214,12.230195010000898,34.74424555499718,2.9823000659234822e-05,0.014353062065764146,1.126081032454622,0.11560714058852736,1.7689217421358352e-05,105791.0,34.74424555499718,761.2123843108196,,,,,,,,,,,,,,
121.0,,27258.0,30200.0,2942.0,27870.0,28688.0,28075.0,0.0596785843372345,0.008504578258143738,0.01,0.0,0.0,0.0,0.0,0.0026978226378560066,0.11961245754893637,88.7075424194336,90.21875,337.76068115234375,2e-05,121.0,0.0,-0.574999988079071,0.75,-1.0,-0.574999988079071,0.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,255.64999389648438,1557.0,114.0,0.0,255.64999389648438,1557.0,114.0,0.0,0.0,1148.0999755859375,1261.0,1097.0,0.0,2.7518995921127498e-05,6.782625198364258,15.011529922485352,3.8998923301696777,0.25,27.421636361999845,1.1050525669998024,2.2991850320031517,1.5443259359963122,0.0018244820021209307,12.287972170001012,44.66286422700068,2.892699558287859e-05,0.013751789278684881,1.340780185898682,0.10942094541407847,1.624650046412227e-05,112300.0,44.66286422700068,628.5982882178752,,,,,,,,,,,,,,
122.0,,27876.0,31573.0,3697.0,29675.0,29770.0,29717.0,0.05537033453583717,0.005184913367920672,0.01,0.001580091044306755,0.0,0.0,0.0,0.0478137768805027,0.12477671069605194,88.7075424194336,90.21875,355.94598388671875,2e-05,122.0,0.0,-0.5612500309944153,0.75,-1.0,-0.5612500309944153,0.75,-1.0,-0.020265784114599228,0.8660245537757874,-1.499993920326233,-0.020265784114599228,0.8660245537757874,-1.499993920326233,270.20001220703125,1279.0,136.0,0.0,270.20001220703125,1279.0,136.0,0.0,0.0,1215.6500244140625,2250.0,1103.0,0.05000000074505806,2.9662995075341314e-05,7.349531173706055,12.471344947814941,3.9285359382629395,0.25,24.95567382399895,1.0629090139991604,2.327803894004319,1.645784773005289,0.0018426250026095659,12.512252624001121,42.50938005599892,2.774299355223775e-05,0.01384548215672249,1.1545000843818907,0.10526174095636438,1.550143859246867e-05,118868.0,42.50938005599892,699.0692397972607,,,,,,,,,,,,,,
123.0,,27688.0,30360.0,2672.0,29410.0,29411.0,29410.25,0.06942804157733917,0.007432468395563774,0.01,0.000864115618169308,0.0,0.0,0.0,0.03263579681515694,0.1249163578098609,88.7075424194336,90.21875,343.76873779296875,2e-05,123.0,0.0,-0.5299999713897705,1.0,-1.0,-0.5299999713897705,1.0,-1.0,-0.03484123945236206,0.49999797344207764,-1.499993920326233,-0.03484123945236206,0.49999797344207764,-1.499993920326233,226.5625,830.0,107.0,0.0,226.5625,830.0,107.0,0.0,0.0,1243.949951171875,2250.0,1101.0,0.05000000074505806,2.5278997782152146e-05,5.335395336151123,8.278475761413574,2.5374040603637695,0.25,21.130149753000296,1.0423713819982368,2.3139549560000887,1.5746466150012566,0.0017543720023240894,12.37369412699627,38.43953683199652,2.9982998967170715e-05,0.013385185564567257,1.165801365682775,0.10518181694304087,1.4912930035651596e-05,117641.0,38.43953683199652,765.1041720023882,,,,,,,,,,,,,,
124.0,,28115.0,31485.0,3370.0,29961.0,30108.0,30029.25,0.0500781275331974,0.004455536413719999,0.01,0.00023263789713382724,0.0,0.0,0.0,0.024735959246754646,0.1284872217669603,88.7075424194336,90.21875,348.7257080078125,2e-05,124.0,0.0,-0.4781250059604645,1.0,-1.0,-0.4781250059604645,1.0,-1.0,-0.010446575470268726,1.4999982118606567,-0.49999943375587463,-0.010446575470268726,1.4999982118606567,-0.49999943375587463,221.96249389648438,757.0,119.0,0.0,221.96249389648438,757.0,119.0,0.0,0.0,1279.5,2250.0,1101.0,0.05000000074505806,2.9535003704950213e-05,4.5665693283081055,7.513840198516846,3.279149055480957,0.25,20.41930432999652,0.9637519320021966,2.32247583699791,1.7255396940017818,0.0018481289953342639,12.290833748003934,37.726879611000186,2.9727001674473286e-05,0.014365491096196057,1.149929849073409,0.1023238488141057,1.5386073539417934e-05,120117.0,37.726879611000186,795.9643180042975,,,,,,,,,,,,,,
125.0,,26438.0,31493.0,5055.0,28663.0,29437.0,28867.5,0.052932124584913254,0.006709450583439321,0.01,0.00039308995008468655,0.0,0.0,0.0,0.08849937468767166,0.12393394572761043,88.7075424194336,90.21875,348.22174072265625,2e-05,125.0,0.0,-0.6468750238418579,0.75,-1.0,-0.6468750238418579,0.75,-1.0,-8.873193291947246e-05,0.8660224080085754,-1.4999982118606567,-8.873193291947246e-05,0.8660224080085754,-1.4999982118606567,279.7749938964844,1852.0,117.0,0.0,279.7749938964844,1852.0,117.0,0.0,0.0,1163.5999755859375,1285.0,1097.0,0.0,2.8255002689547837e-05,7.9430928230285645,17.87537956237793,2.822887897491455,0.25,30.6502049779956,1.0658788579967222,2.315229845997237,1.5528603120037587,0.0017457639987696894,12.224921462002385,47.81374348800455,3.1070994737092406e-05,0.013448171057450062,1.3694131435079797,0.10587097481599017,1.5118766768595213e-05,115470.0,47.81374348800455,603.7490038244389,,,,,,,,,,,,,,
126.0,-0.3687300977955578,29368.0,32019.0,2651.0,30575.0,30576.0,30575.75,0.07242975383996964,0.0067899707148308145,0.01,0.00012943487614393233,0.0,0.0,0.0,0.12979687750339508,0.11577681847025292,88.7075424194336,90.21875,350.94805908203125,2e-05,126.0,0.0,-0.41874998807907104,1.0,-1.0,-0.41874998807907104,1.0,-1.0,0.007896222174167633,0.8660229444503784,-1.499993920326233,0.007896222174167633,0.8660229444503784,-1.499993920326233,258.2875061035156,837.0,114.0,0.0,258.2875061035156,837.0,114.0,0.0,0.0,1270.5,2234.0,1099.0,0.0,2.9503004043363035e-05,6.031622886657715,8.413166999816895,3.8695149421691895,0.25,21.344974036997883,6.9641025150049245,2.796998559999338,1.8248704049983644,0.0018622400020831265,13.895361968003272,46.83129166800063,3.359800030011684e-05,0.014920896502934223,1.0330045993804329,0.11361423651098723,1.5226445811493801e-05,122303.0,46.83129166800063,652.8914516550077,409.4591958099991,,,,,,,,,,,,,
127.0,,27576.0,30480.0,2904.0,29326.0,29327.0,29326.25,0.05170199275016785,0.005253141581085856,0.01,0.0002691627107560636,0.0,0.0,0.0,0.026748377829790115,0.12548849005713106,88.7075424194336,90.21875,344.33734130859375,2e-05,127.0,0.0,-0.5237500071525574,1.0,-1.0,-0.5237500071525574,1.0,-1.0,-0.004139351192861795,0.49999797344207764,-1.499993920326233,-0.004139351192861795,0.49999797344207764,-1.499993920326233,246.1125030517578,958.0,115.0,0.0,246.1125030517578,958.0,115.0,0.0,0.0,1220.199951171875,1872.0,1103.0,0.0,2.972699439851567e-05,5.5958662033081055,9.453174591064453,3.6164095401763916,0.25,22.21705898399523,14.501743374996295,2.315499381002155,1.6353080940025393,0.0018514889961807057,12.261139917005494,52.93583988300088,2.8959002520423383e-05,0.01394065124250918,1.1283995623950038,0.10452359163723195,1.5783547130818856e-05,117305.0,52.93583988300088,553.9961218111786,,,,,,,,,,,,,,
128.0,,29164.0,33032.0,3868.0,30887.0,30888.0,30887.5,0.042342718690633774,0.0023625943632578127,0.01,-0.0001735160499811173,0.0,0.0,0.0,0.040136948227882385,0.13128973595643648,88.7075424194336,90.21875,361.9324951171875,2e-05,128.0,0.0,-0.6024999618530273,1.0,-1.0,-0.6024999618530273,1.0,-1.0,-3.6392189262102193e-09,0.8660227656364441,-0.8660230040550232,-3.6392189262102193e-09,0.8660227656364441,-0.8660230040550232,284.57501220703125,1113.0,117.0,0.0,284.57501220703125,1113.0,117.0,0.0,0.0,1259.800048828125,2133.0,1101.0,0.0,2.7391004550736398e-05,7.112974643707275,10.883394241333008,5.368724346160889,0.25,21.931622377000167,1.108042675004981,2.3855512349982746,1.7138707929989323,0.0018224670056952164,12.393327671998122,39.5370815080023,2.988699998240918e-05,0.01387188015377525,0.9633498364666682,0.1003102199271398,1.4750845857508833e-05,123550.0,39.5370815080023,781.228629476568,,,,,,,,,,,,,,
129.0,,26919.0,32211.0,5292.0,30036.0,30037.0,30036.5,0.05483730137348175,0.006173909892877703,0.01,0.0004893793538212777,0.0,0.0,0.0,0.06939340382814407,0.12848429543382564,88.7075424194336,90.21875,344.58404541015625,2e-05,129.0,0.0,-0.4725000262260437,0.75,-1.0,-0.4725000262260437,0.75,-1.0,-0.0008332879515364766,0.8660241961479187,-1.499993920326233,-0.0008332879515364766,0.8660241961479187,-1.499993920326233,268.07501220703125,995.0,114.0,0.0,268.07501220703125,995.0,114.0,0.0,0.0,1233.75,1951.0,1099.0,0.0,2.9374998121056706e-05,7.01112174987793,9.939388275146484,3.8800594806671143,0.25,21.840686952004035,0.8741988830006449,2.299888596004166,1.6260218280003755,0.0018419219995848835,12.295357614006207,38.94074018399988,2.9535003704950213e-05,0.013533715879016993,1.01840375603861,0.10233680367225048,1.533069764773595e-05,120146.0,38.94074018399988,771.3387022967148,,,,,,,,,,,,,,
130.0,,26105.0,28679.0,2574.0,27715.0,27786.0,27767.0,0.0602198988199234,0.007220122127328069,0.01,-0.0006040090322494508,0.0,0.0,0.0,0.05139400437474251,0.11975705876129697,88.7075424194336,90.21875,332.72161865234375,2e-05,130.0,0.0,-0.706250011920929,0.75,-1.0,-0.706250011920929,0.75,-1.0,0.006680105347186327,0.8660245537757874,-0.8660245537757874,0.006680105347186327,0.8660245537757874,-0.8660245537757874,244.6999969482422,914.0,112.0,0.0,244.6999969482422,914.0,112.0,0.0,0.0,1143.6500244140625,1273.0,1109.0,0.0,2.7679001505021006e-05,6.142597675323486,8.958234786987305,2.9091978073120117,0.25,20.21554639099486,1.0843994590031798,2.273394356998324,1.512909575998492,0.0018143390043405816,12.12397565900028,37.21505679999973,2.7422996936365962e-05,0.013621471314856594,1.0326699218938935,0.10915813428710591,1.633538917006322e-05,111068.0,37.21505679999973,746.122735999699,,,,,,,,,,,,,,
131.0,,26743.0,36166.0,9423.0,31032.0,31293.0,31162.5,0.04993134364485741,0.0074892129038926225,0.01,0.0013520850241184235,0.0,0.0,0.0,0.007058367598801851,0.13245158675553986,88.80533456802368,91.19921875,367.81085205078125,2e-05,131.0,0.0,-0.574999988079071,1.0,-1.0,-0.574999988079071,1.0,-1.0,-0.07545341551303864,0.8660224080085754,-0.8660224080085754,-0.07545341551303864,0.8660224080085754,-0.8660224080085754,345.4750061035156,2250.0,114.0,0.02500000037252903,345.4750061035156,2250.0,114.0,0.02500000037252903,0.0,1212.6500244140625,2208.0,1099.0,0.0,3.0014998628757894e-05,11.171650886535645,21.93924331665039,5.169466018676758,0.25,33.98360732600122,0.924139581999043,2.3572521370006143,1.7313262630050303,0.0018113619953510351,12.428800460002094,51.429882791002456,2.9087001166772097e-05,0.013889500706017091,1.229597196830495,0.09970959053351058,1.4531584399125834e-05,124650.0,51.429882791002456,605.9220497669851,,,,,,,,,,,,,,
132.0,,25739.0,28966.0,3227.0,27400.0,27604.0,27461.5,0.06500194221735,0.006100838675629348,0.01,-6.495691835880294e-05,0.0,0.0,0.0,0.038317397236824036,0.11714772080528926,88.80533456802368,91.19921875,324.670654296875,2e-05,132.0,0.0,-0.6937500238418579,-0.5,-1.0,-0.6937500238418579,-0.5,-1.0,0.0010033579310402274,1.499993920326233,-0.49999797344207764,0.0010033579310402274,1.499993920326233,-0.49999797344207764,230.47500610351562,874.0,115.0,0.0,230.47500610351562,874.0,115.0,0.0,0.0,1142.5999755859375,1269.0,1103.0,0.0,2.7743000828195363e-05,4.793299674987793,8.68098258972168,2.538090705871582,0.25,20.71889490600006,0.9124997530016117,2.2736269689994515,1.4630177819999517,0.00172122100048,12.252878890998545,37.62523872999736,2.8510999982245266e-05,0.01331880798572503,1.1237061994793394,0.11154597246143277,1.566940080184986e-05,109846.0,37.62523872999736,729.8691231454128,,,,,,,,,,,,,,
